Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
580,36.0,0.0,0.0,265.0,4.0,96.0,35217.0,0.0,133.6049999999999,0.0,0.0,4616.918590068817,,,,,,,,,,,,,,,,,,,,,4.4796738501730795,1.5778502183517777,6.658389401771123,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,36.0,0.0,0.0,285.0,5.0,20.0,35237.0,0.0,21.807000000000013,0.0,0.0,4618.662120342255,,,,,,,,,,,,,,,,,,,,,2.8812708567158185,2.548247239079567,6.456249799578691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,36.0,0.0,0.0,307.0,6.0,22.0,35259.0,0.0,24.407000000000014,0.0,0.0,4620.39600276947,,,,,,,,,,,,,,,,,,,,,3.0101581275946825,2.4965119413608456,6.485651939821558,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,36.0,0.0,0.0,377.0,7.0,70.0,35329.0,0.0,92.80799999999999,0.0,0.0,4625.516286611557,,,,,,,,,,,,,,,,,,,,,4.2003306191881205,1.8919563067480438,6.572938567213485,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,36.0,0.0,0.0,428.0,8.0,51.0,35380.0,0.0,52.41500000000001,0.0,0.0,4629.312006235123,,,,,,,,,,,,,,,,,,,,,3.128267277993034,2.183397840147557,6.503586638152236,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,36.0,0.0,0.0,565.0,9.0,137.0,35517.0,0.0,200.20499999999993,0.0,0.0,4639.140284061432,,,,,,,,,,,,,,,,,,,,,4.767851101468217,1.3942800640708963,6.6246606932513705,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,36.0,0.0,0.0,584.0,10.0,19.0,35536.0,0.0,22.20600000000001,0.0,0.0,4641.021473407745,,,,,,,,,,,,,,,,,,,,,3.1015292335518545,2.544334444736016,6.467547669649172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,36.0,0.0,0.0,683.0,11.0,99.0,35635.0,0.0,151.80599999999987,0.0,0.0,4648.057685852051,,,,,,,,,,,,,,,,,,,,,4.9541882844384055,1.8522074402692579,6.666582788827604,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,36.0,0.0,0.0,760.0,12.0,77.0,35712.0,0.0,126.007,0.0,0.0,4653.54673910141,,,,,,,,,,,,,,,,,,,,,5.267980145614596,2.09171157740284,6.666650278168985,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,36.0,0.0,0.0,835.0,13.0,75.0,35787.0,0.0,109.00699999999998,0.0,0.0,4659.035286664963,,,,,,,,,,,,,,,,,,,,,4.638257984103353,1.8951595195281281,6.637421939535057,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,36.0,0.0,0.0,981.0,14.0,146.0,35933.0,0.0,224.81299999999996,0.0,0.0,4669.253318309784,,,,,,,,,,,,,,,,,,,,,5.026372306265507,1.910069512008296,6.666443316274261,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,36.0,0.0,0.0,1010.0,15.0,29.0,35962.0,0.0,31.20900000000002,0.0,0.0,4671.653608322144,,,,,,,,,,,,,,,,,,,,,3.0598481073698705,2.4626895351503517,6.5547449512601705,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,37.0,0.0,0.0,0.0,0.0,72.0,36034.0,0.0,103.50700000000003,0.0,0.0,4726.428493261337,,,,,,,,,0.014416672,0.036507778,0.089383624,-0.027092036,,,,,2.5732088,1.649534,8.461006,0.46410212,4.577671140665789,1.9899344153057492,6.663419206343772,0.001,0.8862708,0.0,0.8862708,0.8862708,-6.566938408134013e-18,1.0,9.655385103771486,-3.326779237651639,4.581525,2.0116405,7.125053,-0.21313322,0.08235712,0.014999386,0.1123127,0.069828086,-0.059447777,0.023779204,-0.01447997,-0.089175485,4.5520473305316305,2.056535683784692,6.6936371800648145,-0.0053631075271606266,0.12656412,0.0,0.12656412,0.12656412,1.0005642,0.7835262,24.285152,0.033891633,0.9763595,0.15926859,1.2,0.8
593,37.0,0.0,0.0,56.0,1.0,56.0,36090.0,0.0,84.60900000000001,0.0,0.0,4739.590741157532,,,,,,,,,,,,,,,,,,,,,4.758472454528721,2.591385260954513,6.666661091310701,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,37.0,0.0,0.0,121.0,2.0,65.0,36155.0,0.0,81.11699999999999,0.0,0.0,4744.5756986141205,,,,,,,,,,,,,,,,,,,,,3.9205434074225516,2.5193470020582667,6.666290793228895,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,37.0,0.0,0.0,216.0,3.0,95.0,36250.0,0.0,94.22799999999994,0.0,0.0,4751.436627864838,,,,,,,,,,,,,,,,,,,,,3.1453843840938687,2.055892050926656,6.549350076178179,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,37.0,0.0,0.0,276.0,4.0,60.0,36310.0,0.0,89.006,0.0,0.0,4755.952015638351,,,,,,,,,,,,,,,,,,,,,4.685958057478377,1.9352874613755284,6.6553642362702785,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,37.0,0.0,0.0,340.0,5.0,64.0,36374.0,0.0,83.80600000000004,0.0,0.0,4760.7069590091705,,,,,,,,,,,,,,,,,,,,,4.123596315822896,1.8044409857128734,6.618501051714822,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,37.0,0.0,0.0,437.0,6.0,97.0,36471.0,0.0,135.70499999999998,0.0,0.0,4767.644451379776,,,,,,,,,,,,,,,,,,,,,4.516682451303618,1.4941421750849726,6.570491157274884,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,37.0,0.0,0.0,465.0,7.0,28.0,36499.0,0.0,37.80599999999999,0.0,0.0,4769.914237976074,,,,,,,,,,,,,,,,,,,,,3.951296269028545,2.568673967795477,6.593016200228888,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,37.0,0.0,0.0,532.0,8.0,67.0,36566.0,0.0,88.20900000000005,0.0,0.0,4774.865828037262,,,,,,,,,,,,,,,,,,,,,4.1601312203519045,2.0893095528180985,6.6505962277161075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,37.0,0.0,0.0,642.0,9.0,110.0,36676.0,0.0,151.50799999999995,0.0,0.0,4782.921360492706,,,,,,,,,,,,,,,,,,,,,4.450490927750408,1.732075901398029,6.660875229280905,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,37.0,0.0,0.0,711.0,10.0,69.0,36745.0,0.0,102.91,0.0,0.0,4787.938567638397,,,,,,,,,,,,,,,,,,,,,4.74628888734689,2.363869829214481,6.666344615257146,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,37.0,0.0,0.0,781.0,11.0,70.0,36815.0,0.0,94.60999999999997,0.0,0.0,4793.0082812309265,,,,,,,,,,,,,,,,,,,,,4.28303335729812,2.107568979650682,6.666142138199259,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,37.0,0.0,0.0,826.0,12.0,45.0,36860.0,0.0,60.20999999999999,0.0,0.0,4796.434148073196,,,,,,,,,,,,,,,,,,,,,4.114373156790756,2.627273788050433,6.665660547606873,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,37.0,0.0,0.0,1000.0,13.0,174.0,37034.0,0.0,251.31199999999995,0.0,0.0,4808.937361717224,,,,,,,,,,,,,,,,,,,,,4.7324073700141875,1.6334646107697783,6.592520990325143,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,37.0,0.0,0.0,1254.0,14.0,254.0,37288.0,0.0,392.6160000000001,0.0,0.0,4826.575665473938,,,,,,,,,,,,,,,,,,,,,5.091836381622462,1.7102687325036503,6.666666663137763,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,37.0,0.0,0.0,1411.0,15.0,157.0,37445.0,0.0,252.60599999999994,0.0,0.0,4837.548605918884,,,,,,,,,,,,,,,,,,,,,5.2715640488810696,1.5276983577236118,6.6666207178652455,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,38.0,0.0,0.0,0.0,0.0,225.0,37670.0,0.0,298.13099999999986,0.0,0.0,4929.986120700836,,,,,,,,,0.024133496,0.045640767,0.114034526,-0.024857234,,,,,1.8936987,1.1154583,6.829365,0.44725224,4.348412303720813,2.0345892423597274,6.6665748141364105,0.001,0.74956894,0.0,0.74956894,0.74956894,2.605902453887898e-17,1.0,9.787524017530627,-4.335357747502096,4.467106,1.8449569,7.258912,-0.3242361,0.07824988,0.014992697,0.11240693,0.064209044,-0.046875015,0.031147966,0.008636209,-0.08157059,4.529480054576737,1.9900281077309627,6.669586329038498,-0.018378438860256613,0.13830906,0.0,0.13830906,0.13830906,1.0231515,0.84942275,37.004444,0.00022295838,0.9908678,0.15812342,1.2,0.8
609,38.0,0.0,0.0,88.0,1.0,88.0,37758.0,0.0,125.10899999999998,0.0,0.0,4944.399209022522,,,,,,,,,,,,,,,,,,,,,4.5639456171643396,1.8688126864930967,6.601193866944844,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,38.0,0.0,0.0,231.0,2.0,143.0,37901.0,0.0,219.40699999999984,0.0,0.0,4954.3969004154205,,,,,,,,,,,,,,,,,,,,,5.005609943371176,1.6630607435473426,6.666190613395014,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,38.0,0.0,0.0,257.0,3.0,26.0,37927.0,0.0,26.909000000000017,0.0,0.0,4956.464337348938,,,,,,,,,,,,,,,,,,,,,2.9088104772576324,2.4984231978989735,6.469955668143796,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,38.0,0.0,0.0,406.0,4.0,149.0,38076.0,0.0,194.12400000000005,0.0,0.0,4967.245930194855,,,,,,,,,,,,,,,,,,,,,4.240040987264856,2.109802691194452,6.66374906856435,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,38.0,0.0,0.0,461.0,5.0,55.0,38131.0,0.0,84.906,0.0,0.0,4971.167435646057,,,,,,,,,,,,,,,,,,,,,4.864977757985702,2.0996195498553964,6.659362046979007,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,38.0,0.0,0.0,483.0,6.0,22.0,38153.0,0.0,23.007000000000016,0.0,0.0,4973.052308082581,,,,,,,,,,,,,,,,,,,,,2.8058339211896777,2.4167740465156986,6.412137314497313,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,38.0,0.0,0.0,697.0,7.0,214.0,38367.0,0.0,339.21100000000024,0.0,0.0,4988.118879556656,,,,,,,,,,,,,,,,,,,,,5.2109712057082,1.5790578749742457,6.666640847904901,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,38.0,0.0,0.0,886.0,8.0,189.0,38556.0,0.0,270.0159999999998,0.0,0.0,5001.354855298996,,,,,,,,,,,,,,,,,,,,,4.686254550060902,1.7208180877622836,6.662427227464287,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,38.0,0.0,0.0,940.0,9.0,54.0,38610.0,0.0,79.607,0.0,0.0,5005.429949522018,,,,,,,,,,,,,,,,,,,,,4.627923717415862,2.2189794845594286,6.655292738677439,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,38.0,0.0,0.0,975.0,10.0,35.0,38645.0,0.0,51.50599999999999,0.0,0.0,5008.143926858902,,,,,,,,,,,,,,,,,,,,,4.461002440972552,2.545978979714574,6.664963385411721,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,38.0,0.0,0.0,997.0,11.0,22.0,38667.0,0.0,23.907000000000014,0.0,0.0,5010.023989915848,,,,,,,,,,,,,,,,,,,,,2.9406395139583186,2.424392461175551,6.426827439821558,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,38.0,0.0,0.0,1025.0,12.0,28.0,38695.0,0.0,26.51100000000002,0.0,0.0,5012.223256111145,,,,,,,,,,,,,,,,,,,,,2.6558687397458094,2.4823212696409698,6.43204609415346,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,38.0,0.0,0.0,1127.0,13.0,102.0,38797.0,0.0,153.21,0.0,0.0,5019.707623958588,,,,,,,,,,,,,,,,,,,,,4.85438910211485,2.016670500331246,6.665276393265054,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,38.0,0.0,0.0,1182.0,14.0,55.0,38852.0,0.0,80.00800000000001,0.0,0.0,5023.935756206512,,,,,,,,,,,,,,,,,,,,,4.566238645484772,2.2558767026835853,6.664374785001807,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,38.0,0.0,0.0,1362.0,15.0,180.0,39032.0,0.0,301.3059999999998,0.0,0.0,5036.714434862137,,,,,,,,,,,,,,,,,,,,,5.493320989955355,1.4897857871272844,6.666666489158182,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,39.0,0.0,0.0,0.0,0.0,35.0,39067.0,0.0,52.904999999999994,0.0,0.0,5104.322585344315,,,,,,,,,0.023570243,0.0396285,0.11305231,-0.010871014,,,,,2.3450034,1.5079784,7.327282,0.3390934,4.6280558051938625,2.4295838397464187,6.653906215233568,0.001,0.81129193,0.0,0.81129193,0.81129193,1.525861279370294e-17,1.0,9.446707633766293,-3.7789533046370676,4.637235,2.0362217,7.058726,-0.34283346,0.08378678,0.012546273,0.10233407,0.06546089,-0.052221626,0.029336853,0.018416742,-0.07565276,4.714221264280214,2.013330247532789,6.666571865424803,-0.02169358332286614,0.106234536,0.0,0.106234536,0.106234536,0.9784043,0.5119401,17.056887,0.00017648547,0.9702233,0.15207589,1.2,0.8
625,39.0,0.0,0.0,75.0,1.0,75.0,39142.0,0.0,116.00500000000002,0.0,0.0,5147.184391975403,,,,,,,,,,,,,,,,,,,,,4.966295232900991,1.8166924355841434,6.662939981261534,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,39.0,0.0,0.0,139.0,2.0,64.0,39206.0,0.0,102.906,0.0,0.0,5151.868368148804,,,,,,,,,,,,,,,,,,,,,5.116765355950524,2.0244011743070964,6.66300737964273,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,39.0,0.0,0.0,247.0,3.0,108.0,39314.0,0.0,163.61100000000002,0.0,0.0,5159.496960878372,,,,,,,,,,,,,,,,,,,,,4.916938861002471,2.08966950418403,6.662897328566708,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,39.0,0.0,0.0,412.0,4.0,165.0,39479.0,0.0,273.707,0.0,0.0,5170.964634180069,,,,,,,,,,,,,,,,,,,,,5.4358863582303005,1.6526648389283385,6.666666505647865,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,39.0,0.0,0.0,565.0,5.0,153.0,39632.0,0.0,241.30699999999985,0.0,0.0,5181.909444332123,,,,,,,,,,,,,,,,,,,,,5.1555628265914,1.678222175682707,6.666666084935163,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,39.0,0.0,0.0,616.0,6.0,51.0,39683.0,0.0,80.80600000000001,0.0,0.0,5185.701104640961,,,,,,,,,,,,,,,,,,,,,4.976446347985507,2.26502839633273,6.666244108316758,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,39.0,0.0,0.0,648.0,7.0,32.0,39715.0,0.0,38.008999999999986,0.0,0.0,5188.532272815704,,,,,,,,,,,,,,,,,,,,,3.4757941510111787,2.5876626630779698,6.630537357560971,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,39.0,0.0,0.0,667.0,8.0,19.0,39734.0,0.0,20.80600000000001,0.0,0.0,5190.165389299393,,,,,,,,,,,,,,,,,,,,,2.8653767611820924,2.4690436385034515,6.390503516088672,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,39.0,0.0,0.0,702.0,9.0,35.0,39769.0,0.0,42.806000000000004,0.0,0.0,5192.863560914993,,,,,,,,,,,,,,,,,,,,,3.637104462823066,2.137973847964434,6.594861629082575,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,39.0,0.0,0.0,766.0,10.0,64.0,39833.0,0.0,92.70599999999996,0.0,0.0,5197.617514133453,,,,,,,,,,,,,,,,,,,,,4.58780153612246,1.907289776098171,6.600300723498224,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,39.0,0.0,0.0,787.0,11.0,21.0,39854.0,0.0,24.406000000000013,0.0,0.0,5199.449049472809,,,,,,,,,,,,,,,,,,,,,3.153340322715398,2.465415580960211,6.485651381275694,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,39.0,0.0,0.0,867.0,12.0,80.0,39934.0,0.0,101.21399999999997,0.0,0.0,5205.243936061859,,,,,,,,,,,,,,,,,,,,,4.022861180989881,2.0997215881955773,6.66475950891837,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,39.0,0.0,0.0,1008.0,13.0,141.0,40075.0,0.0,210.70799999999983,0.0,0.0,5214.990828990936,,,,,,,,,,,,,,,,,,,,,4.871205347287667,1.6681097036874932,6.664682187961643,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,39.0,0.0,0.0,1237.0,14.0,229.0,40304.0,0.0,385.90800000000024,0.0,0.0,5230.825505971909,,,,,,,,,,,,,,,,,,,,,5.549382554765007,1.4594686541748665,6.666666666538249,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,39.0,0.0,0.0,1276.0,15.0,39.0,40343.0,0.0,54.10799999999999,0.0,0.0,5233.844521522522,,,,,,,,,,,,,,,,,,,,,4.255739367313561,2.6281798797624174,6.664998780472107,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,39.0,0.0,0.0,1339.0,16.0,63.0,40406.0,0.0,99.50800000000001,0.0,0.0,5238.802038908005,,,,,,,,,,,,,,,,,,,,,5.0180604075951045,2.3521680172848507,6.66665470921787,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,40.0,0.0,0.0,294.0,1.0,294.0,40700.0,0.0,476.6050000000007,0.0,0.0,5326.625612735748,,,,,,,,,,,,,,,,,,,,,5.350801909161308,1.2797773403234833,6.665728923083896,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,40.0,0.0,0.0,551.0,2.0,257.0,40957.0,0.0,403.7130000000002,0.0,0.0,5344.305342912674,,,,,,,,,,,,,,,,,,,,,5.175698227785466,1.6447367830349453,6.66666662534341,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,40.0,0.0,0.0,716.0,3.0,165.0,41122.0,0.0,223.30899999999966,0.0,0.0,5355.760330438614,,,,,,,,,,,,,,,,,,,,,4.417630930501928,1.5097289961899425,6.623241343077852,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,40.0,0.0,0.0,1054.0,4.0,338.0,41460.0,0.0,570.6110000000006,0.0,0.0,5379.105824232101,,,,,,,,,,,,,,,,,,,,,5.5847577560182,1.360813863872993,6.666665011865137,0.0828157344215752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,40.0,0.0,0.0,1075.0,5.0,21.0,41481.0,0.0,24.006000000000014,0.0,0.0,5380.85559296608,,,,,,,,,,,,,,,,,,,,,3.0911037047744454,2.4391172682003717,6.474352371315694,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
